"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20232","11680670","개포2동","5195802","09","2445057000","816046000","29667000","1254000","409521000","19115000","208622000","100548000","142166000","121840000","596278000"
"20232","11680690","개포4동","3550527","07","3648884000","936075000","44273000","256296000","641559000","159285000","169919000","55048000","252684000","323049000","810696000"
"20232","11680720","일원본동","5444886","09","4246340000","834142000","14367000","11072000","2370113000","4021000","188448000","989000","173249000","109415000","540524000"
"20232","11680730","일원1동","3022931","07","2624472000","498894000","23578000","16019000","637648000","179605000","59632000","106074000","170829000","70181000","862012000"
"20232","11710690","잠실4동","6007987","09","1636175000","442641000","36499000","1329000","517879000","1971000","218011000","14917000","58566000","112460000","231902000"
"20232","11740640","성내1동","3438376","07","6330092000","1168623000","59916000","114546000","1740862000","671144000","207178000","68088000","527881000","269141000","1502713000"
"20232","11740660","성내3동","2897346","06","7349860000","1730735000","220124000","63338000","911818000","388387000","326183000","202545000","481201000","262665000","2762864000"
"20232","11110550","부암동","3647449","07","1794165000","305610000","52731000","39018000","98919000","108567000","78661000","2889000","253062000","19171000","835537000"
"20232","11110580","교남동","4616890","08","2305834000","352968000","58610000","1840000","1101935000","3799000","158911000","18410000","61597000","67165000","480599000"
"20232","11110600","가회동","3479766","07","3316787000","713381000","265688000","4339000","22223000","1743000","62375000","88818000","230607000","16410000","1911203000"
"20232","11110680","창신2동","2112817","05","1179530000","376042000","8344000","10071000","173698000","4522000","3644000","15317000","37205000","17123000","533564000"
"20232","11140520","소공동","5380521","09","1615119446000","1536604000","98681000","529861000","1544787000","3617239000","111942000","250772000","1593301531000","9912643000","4215386000"
"20232","11170630","이촌1동","5974291","09","3094489000","945393000","86721000","11352000","490650000","2943000","200681000","62249000","207514000","218615000","868371000"
"20232","11200550","사근동","3099614","07","6749968000","1574806000","14576000","7526000","485909000","25179000","44769000","714739000","326473000","342930000","3213061000"
"20232","11215710","화양동","2470026","06","21392332000","2739965000","1004146000","26007000","2841222000","992515000","186917000","2289808000","1181078000","795164000","9335510000"
"20232","11215730","군자동","2604535","06","7110321000","1757309000","66551000","238283000","1610957000","202905000","123674000","201679000","391702000","344486000","2172775000"
"20232","11215780","능동","2846023","06","6737208000","919927000","54716000","362728000","1096595000","1392311000","71147000","236342000","570896000","76646000","1955900000"
"20232","11215830","자양2동","2999213","07","3930474000","1076018000","51656000","45069000","485834000","566290000","196814000","183044000","271746000","127233000","926770000"
"20232","11230570","전농2동","3136080","07","1646309000","389330000","51485000","11432000","265347000","5719000","146542000","26938000","178162000","55756000","515598000"
"20232","11230660","장안2동","2920490","06","10163838000","3181151000","222552000","287306000","1318480000","173257000","1013807000","425165000","456555000","214776000","2870789000"
"20232","11260520","면목2동","2322173","05","3553554000","649000000","42604000","535032000","658786000","826369000","76848000","67643000","72172000","90398000","534702000"
"20232","11260570","면목7동","2655671","06","4408077000","1689650000","117810000","64643000","812245000","25499000","128498000","141337000","213427000","300438000","914530000"
"20232","11260580","상봉1동","2969913","06","3881082000","1964345000","49380000","50243000","582043000","37375000","95277000","46550000","75997000","106812000","873060000"
"20232","11290575","동선동","2821008","06","12049949000","1685362000","712784000","46266000","2490858000","33076000","519653000","642669000","973628000","663252000","4282401000"
"20232","11305615","수유1동","2220463","05","4886937000","2099824000","201269000","122350000","397669000","477854000","33968000","41644000","409635000","227724000","875000000"
"20232","11320511","창1동","3038009","07","3538180000","941670000","55428000","28176000","732722000","117440000","91213000","84836000","203585000","238585000","1044525000"
"20232","11320513","창3동","2229423","05","1349646000","420776000","43125000","13949000","161182000","14947000","22865000","77338000","84264000","58821000","452379000"
"20232","11410640","홍제3동","2807766","06","4319486000","1530192000","65344000","46763000","975359000","165848000","161675000","65468000","116683000","171715000","1020439000"
"20232","11470530","목3동","3101712","07","6435665000","2896415000","215266000","133767000","1212463000","22929000","163281000","191250000","439621000","174357000","986316000"
"20232","11470630","신정2동","4725315","08","4358872000","1228419000","28966000","11089000","541406000","132529000","902064000","46250000","244703000","96778000","1126668000"
"20232","11500520","등촌1동","3322838","07","14926863000","1140814000","92712000","174477000","1224819000","4204065000","176060000","181334000","5725939000","271432000","1735211000"
"20232","11500590","화곡본동","2398795","05","6619110000","2154998000","113889000","56921000","1133745000","953788000","245134000","192601000","245675000","157615000","1364744000"
"20232","11500603","가양1동","3560388","07","57695645000","3727489000","235102000","168132000","5967209000","11472927000","324871000","1351649000","11094418000","12502827000","10851021000"
"20232","11530595","가리봉동","2336331","05","1271411000","410003000","15802000","23915000","169576000","23451000","2722000","107167000","69540000","31895000","417340000"
"20232","11530780","오류2동","2781178","06","4029976000","1926325000","36294000","43178000","320150000","85930000","322227000","93151000","191302000","161885000","849534000"
"20232","11560605","문래동","4019445","08","12342630000","1988705000","47027000","276349000","1347962000","559681000","365405000","451198000","2368524000","702767000","4235012000"
"20232","11560620","양평2동","3672088","07","13676781000","1948649000","80366000","265172000","534177000","939677000","155968000","159962000","7549897000","183106000","1859807000"
"20232","11560660","신길4동","2717791","06","1084820000","490532000","3381000","9938000","216991000","6082000","58149000","21070000","22974000","56074000","199629000"
"20232","11620545","청림동","3682775","07","1437835000","915748000","8660000","1640000","79641000","3065000","121753000","23616000","116541000","33941000","133230000"
"20232","11620595","청룡동","2768161","06","9032220000","2287249000","496388000","216751000","1766849000","21322000","422753000","314071000","763083000","680563000","2063191000"
"20232","11620765","미성동","2676537","06","4400464000","1097004000","296807000","113516000","808041000","319855000","217083000","205865000","230048000","275411000","836834000"
"20232","11650531","서초4동","6475383","09","34074218000","1697395000","853858000","106909000","19191916000","301989000","1278301000","2026483000","1504161000","1420629000","5692577000"
"20232","11650652","양재2동","3222382","07","11046755000","2445437000","128469000","74138000","1989763000","856172000","385604000","191400000","1204427000","143648000","3627697000"
"20232","11680656","도곡2동","6567504","09","56404959000","1929225000","214659000","151852000","719546000","286630000","449489000","140846000","49507686000","459666000","2545360000"
"20232","11680660","개포1동","5336373","09","270218000","76475000","16223000","787000","142538000","0","14514000","0","0","6517000","13164000"
"20232","11680750","수서동","3847379","08","85468495000","961284000","68916000","66275000","1914109000","20375144000","52462000","62805000","60263784000","166501000","1537215000"
