"상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","엑스좌표_값","와이좌표_값","자치구_코드","자치구_코드_명","행정동_코드","행정동_코드_명","영역_면적"
"A","골목상권","3110656","까치산역 3번","186119","447708","11500","강서구","11500540","화곡1동","201889"
"A","골목상권","3110657","양천향교역 5번","186180","451900","11500","강서구","11500603","가양1동","124877"
"A","골목상권","3110658","화곡초등학교","186389","449541","11500","강서구","11500590","화곡본동","65816"
"A","골목상권","3110659","화곡역 4번","186429","449017","11500","강서구","11500590","화곡본동","372788"
"A","골목상권","3110714","구로4동주민센터","190201","443547","11530","구로구","11530550","구로4동","140331"
"A","골목상권","3110727","독산역 1번 출입구","190387","440588","11545","금천구","11545610","독산1동","106562"
"A","골목상권","3110728","두산초등학교","190428","440885","11545","금천구","11545610","독산1동","50102"
"A","골목상권","3110729","가산동우체국","190558","442071","11545","금천구","11545510","가산동","85219"
"A","골목상권","3110777","구로세무서","191290","446070","11560","영등포구","11560605","문래동","45358"
"A","골목상권","3110753","시흥동 은행나무사거리","191899","438831","11545","금천구","11545710","시흥5동","177282"
"A","골목상권","3110754","삼성산자연공원(서울금천초등학교)","191973","439318","11545","금천구","11545710","시흥5동","134370"
"A","골목상권","3110687","천왕역 3번(오류2동주민센터, 서울오류남초등학교)","185673","443204","11530","구로구","11530780","오류2동","42464"
"A","골목상권","3110688","오류지구대","185730","444002","11530","구로구","11530770","오류1동","79928"
"A","골목상권","3110715","구로구민회관","190138","444205","11530","구로구","11530560","구로5동","40106"
"A","골목상권","3110716","구로나눔길","190166","443834","11530","구로구","11530530","구로2동","50788"
"A","골목상권","3110717","남구로역 2번","190184","442766","11530","구로구","11530595","가리봉동","206144"
"A","골목상권","3110763","영등포구청역 2번","190681","447439","11560","영등포구","11560550","당산1동","33508"
"A","골목상권","3110764","문래역 3번","190693","446831","11560","영등포구","11560550","당산1동","18152"
"A","골목상권","3110671","등촌1동주민센터","187561","450691","11500","강서구","11500520","등촌1동","231350"
"A","골목상권","3110672","백석중학교","187594","449689","11500","강서구","11500530","등촌2동","69786"
"A","골목상권","3110673","뜸부기어린이공원","187599","447889","11500","강서구","11500570","화곡4동","145209"
"A","골목상권","3110674","강서구청가양동별관","187645","451282","11500","강서구","11500605","가양3동","10388"
"A","골목상권","3110813","보라매역 6번","192848","444620","11560","영등포구","11560680","신길6동","100264"
"A","골목상권","3110814","서울지방병무청","193077","445339","11560","영등포구","11560690","신길7동","141531"
"A","골목상권","3110649","우장산역 1번","185667","450397","11500","강서구","11500615","우장산동","70187"
"A","골목상권","3110740","금천해태공원","191288","439917","11545","금천구","11545670","시흥1동","148638"
"A","골목상권","3110741","독산2동주민센터","191304","440495","11545","금천구","11545620","독산2동","96407"
"A","골목상권","3110742","KT금천빌딩(금천구시설관리공단)","191404","438635","11545","금천구","11545670","시흥1동","35970"
"A","골목상권","3110798","신풍역 2번","191968","444354","11560","영등포구","11560680","신길6동","21568"
"A","골목상권","3110765","문래동사거리","190762","445778","11560","영등포구","11560605","문래동","81024"
"A","골목상권","3110766","대림역 5번","190843","444085","11560","영등포구","11560720","대림3동","94929"
"A","골목상권","3110767","도림동주민센터","190819","445634","11560","영등포구","11560585","도림동","27268"
"A","골목상권","3110600","신월7동주민센터","185402","447045","11470","양천구","11470611","신월7동","158307"
"A","골목상권","3110466","구산역 2번","192764","456543","11380","은평구","11380625","역촌동","102377"
"A","골목상권","3110467","은평요양병원","192861","458363","11380","은평구","11380551","갈현1동","59339"
"A","골목상권","3110514","서대문우체국","194063","451114","11410","서대문구","11410585","신촌동","91935"
"A","골목상권","3110650","우장산힐스테이트","185747","450632","11500","강서구","11500615","우장산동","18832"
"A","골목상권","3110651","화원중학교","185784","448561","11500","강서구","11500540","화곡1동","142874"
"A","골목상권","3110652","양천향교역 2번","185848","452384","11500","강서구","11500603","가양1동","98467"
"A","골목상권","3110799","영등포본동주민센터","192045","445993","11560","영등포구","11560515","영등포본동","29319"
"A","골목상권","3110800","영등포동성당","192062","446868","11560","영등포구","11560535","영등포동","33962"
"A","골목상권","3110801","신풍역 6번(신길6동공영주차장)","192138","444787","11560","영등포구","11560680","신길6동","14185"
"A","골목상권","3110802","신길동홍어거리","192263","445659","11560","영등포구","11560660","신길4동","44973"
"A","골목상권","3110601","신월1동우편취급국","185551","447619","11470","양천구","11470560","신월1동","220158"
"A","골목상권","3110602","신월시영아파트중문","185660","446618","11470","양천구","11470611","신월7동","61404"
"A","골목상권","3110603","지향초등학교","185868","445909","11470","양천구","11470640","신정3동","60198"
"A","골목상권","3110660","등촌3동주민센터","186507","450988","11500","강서구","11500535","등촌3동","151533"
"A","골목상권","3110778","구로디지털단지역 4번","191373","443246","11560","영등포구","11560710","대림2동","204978"
"A","골목상권","3110779","대림갑을명가아파트","191416","444092","11560","영등포구","11560700","대림1동","13131"
"A","골목상권","3110611","신정역 1번","187335","447451","11470","양천구","11470650","신정4동","105248"
"A","골목상권","3110784","신대림초등학교","191504","443609","11560","영등포구","11560700","대림1동","37357"
"A","골목상권","3110785","영등포푸르지오아파트","191520","445527","11560","영등포구","11560585","도림동","109702"
"A","골목상권","3110617","등촌역 4번","188071","449651","11470","양천구","11470530","목3동","57686"
"A","골목상권","3110618","강서고등학교","188103","448419","11470","양천구","11470540","목4동","123264"
"A","골목상권","3110619","목4동주민센터","188148","448006","11470","양천구","11470540","목4동","39755"
"A","골목상권","3110632","방화역 3번","183317","452821","11500","강서구","11500630","방화1동","70905"
"A","골목상권","3110633","개화산역 1번","183234","452598","11500","강서구","11500640","방화2동","21731"
"A","골목상권","3110634","송정역 3번","183513","450893","11500","강서구","11500620","공항동","238960"
"A","골목상권","3110661","강서새말어린이공원","186545","450313","11500","강서구","11500591","화곡6동","38920"
"A","골목상권","3110662","까치산역 1번","186666","448383","11500","강서구","11500593","화곡8동","230187"
"A","골목상권","3110718","한국SGI본부","190345","444894","11530","구로구","11530560","구로5동","113693"
"A","골목상권","3110745","독산동정훈단지","191510","440729","11545","금천구","11545620","독산2동","79548"
"A","골목상권","3110746","금천금빛공원(은행나무사거리서측)","191548","439156","11545","금천구","11545670","시흥1동","57787"
"A","골목상권","3110747","석수역 1번 출입구","191566","437249","11545","금천구","11545690","시흥3동","72218"
"A","골목상권","3110675","화곡4동주민센터","187674","448535","11500","강서구","11500570","화곡4동","164488"
"A","골목상권","3110676","등촌역 7번","187709","450057","11500","강서구","11500530","등촌2동","73721"
"A","골목상권","3110677","등촌역 1번","188138","450469","11500","강서구","11500520","등촌1동","46900"
"A","골목상권","3110678","염창무학아파트","189066","450086","11500","강서구","11500510","염창동","27977"
"A","골목상권","3110679","염창역 2번","189142","449876","11500","강서구","11500510","염창동","69101"
"A","골목상권","3110680","온수역 5번(온수산업단지)","183950","443756","11530","구로구","11530790","수궁동","136117"
